STATION,NAME,DATE,TAVG,TMAX,TMIN,PRCP,SNOW,CITY_x,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,CITY_y
KMDW,Chicago Midway International Airport,2024-01-16,-17.0,-15.0,-20.6,0.0,25.0,Chicago,2.94,3.04,0.93,Chicago
KMDW,Chicago Midway International Airport,2024-01-17,-10.1,-5.0,-15.6,0.0,25.0,Chicago,2.41,2.95,1.08,Chicago
KMDW,Chicago Midway International Airport,2024-01-18,-5.6,-2.2,-10.6,1.8,51.0,Chicago,1.4,2.62,1.12,Chicago
KMDW,Chicago Midway International Airport,2024-01-19,-11.2,-8.9,-14.4,0.8,51.0,Chicago,1.41,3.04,1.11,Chicago
KMDW,Chicago Midway International Airport,2024-01-20,-11.1,-6.7,-15.0,0.0,51.0,Chicago,2.94,3.14,0.77,Chicago
KMDW,Chicago Midway International Airport,2024-01-21,-10.4,-5.6,-16.7,0.0,51.0,Chicago,2.33,3.08,1.39,Chicago
KMDW,Chicago Midway International Airport,2024-01-22,-1.0,1.7,-5.6,0.3,51.0,Chicago,0.76,2.54,0.6,Chicago
KMDW,Chicago Midway International Airport,2024-01-23,2.0,3.3,1.1,7.4,25.0,Chicago,0.71,2.71,0.54,Chicago
KMDW,Chicago Midway International Airport,2024-01-24,3.2,4.4,1.1,6.4,25.0,Chicago,1.11,2.81,0.92,Chicago
KMDW,Chicago Midway International Airport,2024-01-25,4.1,5.6,3.3,7.9,0.0,Chicago,1.46,2.74,1.15,Chicago
KMDW,Chicago Midway International Airport,2024-01-26,4.4,5.6,3.9,5.1,0.0,Chicago,1.17,2.93,0.81,Chicago
KMDW,Chicago Midway International Airport,2024-01-27,4.1,5.6,3.3,1.8,0.0,Chicago,1.29,2.97,1.03,Chicago
KMDW,Chicago Midway International Airport,2024-01-28,3.5,5.0,1.7,1.3,0.0,Chicago,1.16,3.09,0.9,Chicago
KMDW,Chicago Midway International Airport,2024-01-29,1.8,4.4,-0.6,0.0,0.0,Chicago,2.32,3.28,1.5,Chicago
KMDW,Chicago Midway International Airport,2024-01-30,4.1,4.4,2.8,0.0,0.0,Chicago,1.11,3.19,0.87,Chicago
KMDW,Chicago Midway International Airport,2024-01-31,3.6,4.4,2.8,0.0,0.0,Chicago,1.41,3.29,1.13,Chicago
KMDW,Chicago Midway International Airport,2024-02-01,5.7,13.3,2.2,0.0,0.0,Chicago,3.02,3.18,0.95,Chicago
KMDW,Chicago Midway International Airport,2024-02-02,3.6,6.1,0.6,0.0,0.0,Chicago,2.81,3.41,1.09,Chicago
KMDW,Chicago Midway International Airport,2024-02-03,1.6,4.4,-0.6,0.0,0.0,Chicago,2.57,3.45,1.03,Chicago
KMDW,Chicago Midway International Airport,2024-02-04,3.4,8.3,0.0,0.0,0.0,Chicago,3.37,3.5,0.67,Chicago
KMDW,Chicago Midway International Airport,2024-02-05,2.7,6.7,0.6,0.0,0.0,Chicago,2.92,3.55,1.16,Chicago
KMDW,Chicago Midway International Airport,2024-02-06,2.7,6.1,0.6,0.0,0.0,Chicago,1.95,3.4,1.19,Chicago
KMDW,Chicago Midway International Airport,2024-02-07,4.7,8.9,-1.1,0.0,0.0,Chicago,1.66,3.34,1.39,Chicago
KMDW,Chicago Midway International Airport,2024-02-08,12.0,15.6,8.3,4.3,0.0,Chicago,2.29,3.4,1.12,Chicago
KMDW,Chicago Midway International Airport,2024-02-09,9.6,14.4,3.3,0.0,0.0,Chicago,3.16,3.61,1.27,Chicago
KMDW,Chicago Midway International Airport,2024-02-10,2.8,6.1,0.6,0.0,0.0,Chicago,2.77,3.8,1.5,Chicago
KMDW,Chicago Midway International Airport,2024-02-11,1.1,6.1,-1.7,0.0,0.0,Chicago,3.58,3.86,1.03,Chicago
KMDW,Chicago Midway International Airport,2024-02-12,2.3,7.8,-3.9,0.0,0.0,Chicago,3.93,3.95,0.58,Chicago
KMDW,Chicago Midway International Airport,2024-02-13,1.9,5.6,-1.1,0.0,0.0,Chicago,3.65,3.93,0.78,Chicago
KMDW,Chicago Midway International Airport,2024-02-14,3.4,8.9,-2.8,0.0,0.0,Chicago,3.99,3.98,0.59,Chicago
KMDW,Chicago Midway International Airport,2024-02-15,4.9,7.8,0.0,1.5,0.0,Chicago,3.06,3.96,1.06,Chicago
KMDW,Chicago Midway International Airport,2024-02-16,-1.0,0.6,-5.6,0.0,0.0,Chicago,1.09,3.98,0.89,Chicago
KMDW,Chicago Midway International Airport,2024-02-17,-5.9,-1.1,-10.0,0.0,0.0,Chicago,3.73,4.36,0.97,Chicago
KMDW,Chicago Midway International Airport,2024-02-18,1.4,8.3,-4.4,0.0,0.0,Chicago,4.12,4.28,0.76,Chicago
KMDW,Chicago Midway International Airport,2024-02-19,3.6,11.1,-3.3,0.0,0.0,Chicago,3.8,4.18,1.69,Chicago
KMDW,Chicago Midway International Airport,2024-02-20,7.3,14.4,0.0,0.0,0.0,Chicago,4.24,4.19,0.72,Chicago
KMDW,Chicago Midway International Airport,2024-02-21,12.8,20.0,7.8,0.0,0.0,Chicago,3.4,4.07,1.88,Chicago
KMDW,Chicago Midway International Airport,2024-02-22,11.2,16.1,7.8,0.0,0.0,Chicago,2.5,3.87,1.79,Chicago
KMDW,Chicago Midway International Airport,2024-02-23,5.0,11.1,-1.7,3.8,51.0,Chicago,4.13,4.36,1.0,Chicago
KMDW,Chicago Midway International Airport,2024-02-24,-0.8,2.2,-4.4,0.0,0.0,Chicago,4.21,4.53,1.17,Chicago
KMDW,Chicago Midway International Airport,2024-02-25,8.0,16.7,0.0,0.0,0.0,Chicago,4.22,4.4,1.08,Chicago
KMDW,Chicago Midway International Airport,2024-02-26,14.1,22.2,5.6,0.0,0.0,Chicago,4.3,4.32,1.01,Chicago
KMDW,Chicago Midway International Airport,2024-02-27,17.2,23.3,11.7,13.0,0.0,Chicago,3.39,4.26,1.5,Chicago
KMDW,Chicago Midway International Airport,2024-02-28,0.1,11.7,-5.0,0.8,0.0,Chicago,4.36,4.93,0.98,Chicago
KMDW,Chicago Midway International Airport,2024-02-29,0.7,7.8,-6.7,0.0,0.0,Chicago,4.91,4.86,0.52,Chicago
KMDW,Chicago Midway International Airport,2024-03-01,4.9,8.3,0.0,0.0,0.0,Chicago,2.14,4.43,1.55,Chicago
KMDW,Chicago Midway International Airport,2024-03-02,9.4,15.6,2.8,0.0,0.0,Chicago,4.6,4.65,1.19,Chicago
KMDW,Chicago Midway International Airport,2024-03-03,15.2,23.3,7.2,0.0,0.0,Chicago,4.8,4.8,0.78,Chicago
KMDW,Chicago Midway International Airport,2024-03-04,17.2,22.2,7.2,5.1,0.0,Chicago,2.37,4.41,1.34,Chicago
KMDW,Chicago Midway International Airport,2024-03-05,5.7,7.2,4.4,24.4,0.0,Chicago,1.56,4.59,1.23,Chicago
KMDW,Chicago Midway International Airport,2024-03-06,6.5,10.0,4.4,0.0,0.0,Chicago,4.52,5.09,1.14,Chicago
KMDW,Chicago Midway International Airport,2024-03-07,6.5,10.0,3.9,0.0,0.0,Chicago,2.49,4.82,1.86,Chicago
KMDW,Chicago Midway International Airport,2024-03-08,7.1,8.3,5.0,23.4,0.0,Chicago,0.8,4.43,0.62,Chicago
KMDW,Chicago Midway International Airport,2024-03-09,5.1,8.3,1.1,0.0,0.0,Chicago,4.31,5.32,1.62,Chicago
KMDW,Chicago Midway International Airport,2024-03-10,3.7,9.4,-0.6,0.0,0.0,Chicago,5.6,5.6,0.57,Chicago
KMDW,Chicago Midway International Airport,2024-03-11,10.2,20.0,0.6,0.0,0.0,Chicago,5.42,5.38,0.72,Chicago
KMDW,Chicago Midway International Airport,2024-03-12,15.8,22.2,8.9,0.0,0.0,Chicago,4.38,5.22,2.71,Chicago
KMDW,Chicago Midway International Airport,2024-03-13,14.2,20.6,8.9,3.8,0.0,Chicago,3.96,5.03,1.73,Chicago
KMDW,Chicago Midway International Airport,2024-03-14,10.7,19.4,5.6,20.8,0.0,Chicago,2.68,4.8,1.48,Chicago
KMDW,Chicago Midway International Airport,2024-03-15,6.1,11.1,3.3,0.0,0.0,Chicago,4.42,5.48,1.27,Chicago
KMDW,Chicago Midway International Airport,2024-03-16,9.0,15.6,4.4,0.0,0.0,Chicago,4.32,5.59,1.96,Chicago
KMDW,Chicago Midway International Airport,2024-03-17,2.9,6.1,-0.6,0.0,0.0,Chicago,3.81,5.88,2.05,Chicago
KMDW,Chicago Midway International Airport,2024-03-18,-0.5,2.8,-3.3,0.0,0.0,Chicago,3.47,5.98,2.17,Chicago
KMDW,Chicago Midway International Airport,2024-03-19,6.5,15.0,-1.1,0.0,0.0,Chicago,5.27,5.81,2.27,Chicago
KMDW,Chicago Midway International Airport,2024-03-20,3.1,7.2,-0.6,0.0,0.0,Chicago,6.25,6.22,0.61,Chicago
KMDW,Chicago Midway International Airport,2024-03-21,1.3,5.0,-2.2,0.0,0.0,Chicago,4.35,5.87,1.84,Chicago
KMDW,Chicago Midway International Airport,2024-03-22,2.0,4.4,-0.6,3.6,0.0,Chicago,3.35,5.23,2.39,Chicago
KMDW,Chicago Midway International Airport,2024-03-23,1.7,4.4,0.0,0.0,0.0,Chicago,4.64,6.16,1.73,Chicago
KMDW,Chicago Midway International Airport,2024-03-24,5.3,10.0,0.6,0.0,0.0,Chicago,3.94,5.77,2.59,Chicago
KMDW,Chicago Midway International Airport,2024-03-25,13.5,18.9,8.3,11.9,0.0,Chicago,2.11,5.45,1.68,Chicago
KMDW,Chicago Midway International Airport,2024-03-26,9.0,14.4,1.1,2.0,0.0,Chicago,2.54,5.99,1.79,Chicago
KMDW,Chicago Midway International Airport,2024-03-27,2.1,6.7,-1.1,0.0,0.0,Chicago,5.14,6.48,1.56,Chicago
KMDW,Chicago Midway International Airport,2024-03-28,5.3,11.1,-0.6,0.0,0.0,Chicago,4.92,6.23,2.17,Chicago
KMDW,Chicago Midway International Airport,2024-03-29,6.4,11.7,2.2,5.1,0.0,Chicago,5.4,5.95,2.12,Chicago
KMDW,Chicago Midway International Airport,2024-03-30,11.2,17.8,5.0,13.2,0.0,Chicago,4.81,5.94,2.02,Chicago
KMDW,Chicago Midway International Airport,2024-03-31,6.6,10.6,4.4,13.0,0.0,Chicago,4.81,5.93,2.52,Chicago
KMDW,Chicago Midway International Airport,2024-04-01,7.6,10.6,6.7,11.4,0.0,Chicago,2.28,5.83,1.69,Chicago
KMDW,Chicago Midway International Airport,2024-04-02,6.8,16.7,2.8,4.1,0.0,Chicago,1.75,5.9,1.15,Chicago
KMDW,Chicago Midway International Airport,2024-04-03,3.1,4.4,1.7,6.4,0.0,Chicago,2.54,6.7,1.94,Chicago
KMDW,Chicago Midway International Airport,2024-04-04,4.3,6.1,2.8,2.5,0.0,Chicago,2.59,6.71,1.6,Chicago
KMDW,Chicago Midway International Airport,2024-04-05,5.8,10.0,2.8,0.0,0.0,Chicago,4.54,6.8,1.39,Chicago
KMDW,Chicago Midway International Airport,2024-04-06,6.3,11.7,0.6,0.0,0.0,Chicago,7.0,6.97,0.62,Chicago
KMDW,Chicago Midway International Airport,2024-04-07,8.5,11.1,4.4,11.4,0.0,Chicago,2.05,6.03,1.43,Chicago
KMDW,Chicago Midway International Airport,2024-04-08,16.1,22.8,8.9,0.0,0.0,Chicago,6.88,6.85,0.74,Chicago
KMDW,Chicago Midway International Airport,2024-04-09,15.0,17.8,10.0,0.0,0.0,Chicago,6.67,6.87,1.58,Chicago
KMDW,Chicago Midway International Airport,2024-04-10,14.3,20.0,6.7,0.0,0.0,Chicago,4.63,6.48,3.39,Chicago
KMDW,Chicago Midway International Airport,2024-04-11,12.4,14.4,10.0,2.0,0.0,Chicago,2.28,6.57,1.77,Chicago
KMDW,Chicago Midway International Airport,2024-04-12,12.5,18.3,7.8,1.3,0.0,Chicago,5.32,6.93,2.15,Chicago
KMDW,Chicago Midway International Airport,2024-04-13,15.2,21.7,6.1,0.0,0.0,Chicago,7.18,7.15,0.81,Chicago
KMDW,Chicago Midway International Airport,2024-04-14,21.0,27.2,14.4,0.0,0.0,Chicago,6.61,6.85,1.38,Chicago
KMDW,Chicago Midway International Airport,2024-04-15,16.9,23.3,10.0,0.0,0.0,Chicago,6.99,7.06,1.14,Chicago
KMDW,Chicago Midway International Airport,2024-04-16,19.1,27.2,11.7,1.0,0.0,Chicago,4.54,6.41,2.8,Chicago
KMDW,Chicago Midway International Airport,2024-04-17,17.5,21.1,12.2,0.3,0.0,Chicago,3.1,7.03,1.89,Chicago
KMDW,Chicago Midway International Airport,2024-04-18,12.0,15.6,8.3,1.8,0.0,Chicago,3.51,6.71,2.62,Chicago
KMDW,Chicago Midway International Airport,2024-04-19,10.6,14.4,6.1,0.0,0.0,Chicago,6.95,7.51,1.36,Chicago
KMDW,Chicago Midway International Airport,2024-04-20,5.6,9.4,2.2,0.0,0.0,Chicago,5.32,7.62,2.16,Chicago
KMDW,Chicago Midway International Airport,2024-04-21,8.6,15.0,1.7,0.0,0.0,Chicago,7.67,7.65,0.99,Chicago
KMDW,Chicago Midway International Airport,2024-04-22,13.7,20.0,5.6,0.0,0.0,Chicago,6.88,7.55,2.6,Chicago
KMDW,Chicago Midway International Airport,2024-04-23,14.4,17.8,6.1,0.5,0.0,Chicago,2.67,6.95,1.59,Chicago
KMDW,Chicago Midway International Airport,2024-04-24,5.2,8.3,2.8,0.0,0.0,Chicago,5.0,7.74,2.2,Chicago
KMDW,Chicago Midway International Airport,2024-04-25,8.2,13.9,1.1,0.0,0.0,Chicago,7.7,7.73,1.02,Chicago
KMDW,Chicago Midway International Airport,2024-04-26,11.9,17.8,7.2,10.9,0.0,Chicago,2.29,6.6,1.81,Chicago
KMDW,Chicago Midway International Airport,2024-04-27,21.2,26.1,15.6,0.5,0.0,Chicago,4.57,6.79,2.61,Chicago
KMDW,Chicago Midway International Airport,2024-04-28,21.2,25.0,16.7,33.3,0.0,Chicago,3.8,6.3,2.9,Chicago
KMDW,Chicago Midway International Airport,2024-04-29,18.4,21.1,12.2,28.7,0.0,Chicago,3.48,7.1,2.69,Chicago
KMDW,Chicago Midway International Airport,2024-04-30,17.7,23.9,10.0,0.0,0.0,Chicago,7.77,7.75,0.87,Chicago
KMDW,Chicago Midway International Airport,2024-05-01,21.3,25.6,15.6,0.0,0.0,Chicago,7.7,7.87,1.35,Chicago
KMDW,Chicago Midway International Airport,2024-05-02,19.2,27.8,13.9,22.9,0.0,Chicago,4.78,7.16,3.11,Chicago
KMDW,Chicago Midway International Airport,2024-05-03,17.1,20.0,11.7,2.5,0.0,Chicago,4.63,7.59,2.91,Chicago
KMDW,Chicago Midway International Airport,2024-05-04,19.4,27.8,10.6,2.5,0.0,Chicago,6.21,7.24,2.97,Chicago
KMDW,Chicago Midway International Airport,2024-05-05,14.3,18.3,11.1,0.0,0.0,Chicago,6.31,7.92,1.82,Chicago
KMDW,Chicago Midway International Airport,2024-05-06,16.4,21.7,10.0,0.0,0.0,Chicago,6.63,7.4,2.74,Chicago
KMDW,Chicago Midway International Airport,2024-05-07,19.2,25.0,15.6,27.4,0.0,Chicago,4.34,7.06,2.35,Chicago
KMDW,Chicago Midway International Airport,2024-05-08,19.5,25.6,12.2,0.0,0.0,Chicago,7.43,7.81,1.72,Chicago
KMDW,Chicago Midway International Airport,2024-05-09,14.0,18.3,10.6,16.0,0.0,Chicago,2.57,7.33,1.73,Chicago
KMDW,Chicago Midway International Airport,2024-05-10,14.9,20.6,8.9,0.5,0.0,Chicago,6.29,7.97,2.15,Chicago
KMDW,Chicago Midway International Airport,2024-05-11,15.4,21.7,11.1,0.0,0.0,Chicago,7.63,8.23,1.57,Chicago
KMDW,Chicago Midway International Airport,2024-05-12,20.8,28.9,10.6,0.0,0.0,Chicago,7.5,7.95,1.71,Chicago
KMDW,Chicago Midway International Airport,2024-05-13,20.6,27.8,16.7,10.7,0.0,Chicago,4.45,7.52,2.34,Chicago
KMDW,Chicago Midway International Airport,2024-05-14,14.3,17.8,11.7,0.0,0.0,Chicago,3.95,7.36,2.98,Chicago
KMDW,Chicago Midway International Airport,2024-05-15,15.6,21.1,12.2,0.0,0.0,Chicago,6.88,7.77,1.93,Chicago
KMDW,Chicago Midway International Airport,2024-05-16,18.3,24.4,11.1,4.6,0.0,Chicago,4.3,7.46,2.66,Chicago
KMDW,Chicago Midway International Airport,2024-05-17,20.4,27.2,15.6,0.0,0.0,Chicago,7.53,7.99,1.68,Chicago
KMDW,Chicago Midway International Airport,2024-05-18,24.1,30.6,16.1,0.0,0.0,Chicago,7.43,7.89,1.93,Chicago
KMDW,Chicago Midway International Airport,2024-05-19,22.2,25.0,17.2,0.0,0.0,Chicago,7.49,7.86,1.92,Chicago
KMDW,Chicago Midway International Airport,2024-05-20,24.3,29.4,17.2,5.3,0.0,Chicago,5.42,7.57,3.66,Chicago
KMDW,Chicago Midway International Airport,2024-05-21,25.8,32.8,17.2,0.0,0.0,Chicago,6.92,7.68,3.22,Chicago
KMDW,Chicago Midway International Airport,2024-05-22,22.1,27.2,17.8,0.0,0.0,Chicago,8.12,8.35,1.36,Chicago
KMDW,Chicago Midway International Airport,2024-05-23,21.4,26.7,13.9,0.0,0.0,Chicago,8.15,8.38,1.35,Chicago
KMDW,Chicago Midway International Airport,2024-05-24,21.6,26.1,18.9,14.7,0.0,Chicago,3.1,7.59,2.28,Chicago
KMDW,Chicago Midway International Airport,2024-05-25,19.1,23.3,15.0,0.0,0.0,Chicago,8.73,8.76,0.84,Chicago
KMDW,Chicago Midway International Airport,2024-05-26,18.2,23.9,15.0,20.3,0.0,Chicago,2.91,7.47,1.65,Chicago
KMDW,Chicago Midway International Airport,2024-05-27,18.2,23.9,15.0,0.0,0.0,Chicago,4.22,8.31,2.48,Chicago
KMDW,Chicago Midway International Airport,2024-05-28,17.4,22.8,13.3,3.0,0.0,Chicago,6.47,8.26,2.35,Chicago
KMDW,Chicago Midway International Airport,2024-05-29,16.1,21.7,11.7,0.0,0.0,Chicago,7.41,8.31,1.72,Chicago
KMDW,Chicago Midway International Airport,2024-05-30,15.8,21.7,9.4,0.0,0.0,Chicago,8.73,8.75,0.99,Chicago
KMDW,Chicago Midway International Airport,2024-05-31,20.8,27.2,12.2,0.0,0.0,Chicago,7.55,8.53,3.7,Chicago
KMDW,Chicago Midway International Airport,2024-06-01,18.9,20.6,16.1,13.7,0.0,Chicago,1.91,7.63,1.45,Chicago
KMDW,Chicago Midway International Airport,2024-06-02,19.3,24.4,15.6,0.0,0.0,Chicago,6.3,8.22,2.31,Chicago
KMDW,Chicago Midway International Airport,2024-06-03,24.4,31.7,16.1,0.0,0.0,Chicago,7.21,7.91,2.7,Chicago
KMDW,Chicago Midway International Airport,2024-06-04,26.4,31.7,21.7,5.6,0.0,Chicago,5.04,7.6,3.66,Chicago
KMDW,Chicago Midway International Airport,2024-06-05,23.5,27.2,20.6,9.1,0.0,Chicago,5.19,8.09,1.9,Chicago
KMDW,Chicago Midway International Airport,2024-06-06,22.9,26.7,18.3,0.0,0.0,Chicago,7.72,8.72,1.63,Chicago
KMDW,Chicago Midway International Airport,2024-06-07,21.6,26.7,15.6,0.0,0.0,Chicago,8.12,8.75,1.79,Chicago
KMDW,Chicago Midway International Airport,2024-06-08,19.0,26.7,13.3,6.4,0.0,Chicago,3.12,7.83,2.15,Chicago
KMDW,Chicago Midway International Airport,2024-06-09,19.4,27.8,12.8,0.0,0.0,Chicago,7.99,8.74,2.08,Chicago
KMDW,Chicago Midway International Airport,2024-06-10,16.0,20.6,12.8,0.0,0.0,Chicago,7.87,8.76,1.3,Chicago
KMDW,Chicago Midway International Airport,2024-06-11,19.6,26.1,10.0,0.0,0.0,Chicago,8.28,8.73,1.31,Chicago
KMDW,Chicago Midway International Airport,2024-06-12,26.7,33.3,20.0,0.0,0.0,Chicago,7.86,8.41,1.91,Chicago
KMDW,Chicago Midway International Airport,2024-06-13,27.6,32.8,22.8,0.5,0.0,Chicago,5.71,8.16,1.95,Chicago
KMDW,Chicago Midway International Airport,2024-06-14,23.9,30.6,18.3,0.0,0.0,Chicago,8.35,8.47,1.46,Chicago
KMDW,Chicago Midway International Airport,2024-06-15,24.4,30.0,16.7,0.0,0.0,Chicago,6.69,8.31,3.82,Chicago
KMDW,Chicago Midway International Airport,2024-06-16,27.7,35.6,21.7,0.0,0.0,Chicago,7.4,7.87,2.12,Chicago
KMDW,Chicago Midway International Airport,2024-06-17,31.2,36.1,26.1,0.0,0.0,Chicago,6.79,7.79,2.83,Chicago
KMDW,Chicago Midway International Airport,2024-06-18,29.5,35.0,26.1,0.0,0.0,Chicago,6.13,7.84,3.0,Chicago
KMDW,Chicago Midway International Airport,2024-06-19,30.0,35.0,25.6,0.0,0.0,Chicago,6.62,7.76,2.6,Chicago
KMDW,Chicago Midway International Airport,2024-06-20,25.0,30.0,19.4,0.0,0.0,Chicago,6.37,7.77,2.77,Chicago
KMDW,Chicago Midway International Airport,2024-06-21,28.1,35.0,20.0,0.0,0.0,Chicago,7.74,7.96,2.14,Chicago
KMDW,Chicago Midway International Airport,2024-06-22,29.9,35.0,22.8,39.1,0.0,Chicago,6.39,7.9,3.66,Chicago
KMDW,Chicago Midway International Airport,2024-06-23,24.3,28.3,21.7,1.5,0.0,Chicago,6.23,8.41,2.47,Chicago
KMDW,Chicago Midway International Airport,2024-06-24,26.1,31.1,19.4,0.0,0.0,Chicago,7.94,8.38,1.61,Chicago
KMDW,Chicago Midway International Airport,2024-06-25,26.4,29.4,22.8,11.4,0.0,Chicago,2.62,7.91,1.98,Chicago
KMDW,Chicago Midway International Airport,2024-06-26,25.9,30.6,18.9,0.0,0.0,Chicago,4.67,8.11,2.24,Chicago
KMDW,Chicago Midway International Airport,2024-06-27,19.8,22.8,17.2,0.0,0.0,Chicago,8.42,8.57,1.32,Chicago
KMDW,Chicago Midway International Airport,2024-06-28,21.9,24.4,19.4,5.3,0.0,Chicago,2.1,7.68,1.6,Chicago
KMDW,Chicago Midway International Airport,2024-06-29,27.4,31.7,22.8,0.0,0.0,Chicago,6.08,7.81,2.98,Chicago
KMDW,Chicago Midway International Airport,2024-06-30,19.4,22.8,16.1,0.0,0.0,Chicago,7.28,8.76,2.22,Chicago
KMDW,Chicago Midway International Airport,2024-07-01,19.7,23.3,15.6,0.0,0.0,Chicago,7.66,8.65,2.78,Chicago
KMDW,Chicago Midway International Airport,2024-07-02,24.4,30.0,19.4,0.0,0.0,Chicago,5.56,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-03,27.5,32.2,23.9,0.0,0.0,Chicago,4.87,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-04,25.6,28.9,22.2,0.0,0.0,Chicago,1.86,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-05,24.6,29.4,21.1,0.0,0.0,Chicago,7.31,7.9,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-06,23.1,27.2,18.3,0.0,0.0,Chicago,6.29,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-07,23.9,31.7,19.4,17.5,0.0,Chicago,5.77,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-08,25.6,30.6,21.7,0.0,0.0,Chicago,5.18,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-09,24.1,26.7,20.6,19.6,0.0,Chicago,2.64,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-10,23.3,28.9,19.4,14.0,0.0,Chicago,7.14,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-11,23.3,27.2,20.6,0.0,0.0,Chicago,6.64,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-12,25.1,29.4,19.4,0.0,0.0,Chicago,7.46,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-13,26.9,33.3,20.0,18.8,0.0,Chicago,7.35,7.75,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-14,25.2,26.7,20.0,47.2,0.0,Chicago,5.02,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-15,26.8,32.8,21.1,8.1,0.0,Chicago,6.62,7.58,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-16,25.3,30.6,21.1,0.0,0.0,Chicago,5.12,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-17,24.5,28.9,20.6,0.0,0.0,Chicago,7.61,7.8,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-18,21.1,23.9,18.3,0.0,0.0,Chicago,6.97,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-19,22.0,26.7,16.1,0.0,0.0,Chicago,7.29,7.87,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-20,23.4,27.2,17.8,0.0,0.0,Chicago,6.07,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-21,24.1,28.9,19.4,0.0,0.0,Chicago,6.26,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-22,24.5,28.9,19.4,0.0,0.0,Chicago,6.95,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-23,24.8,30.0,19.4,25.9,0.0,Chicago,6.94,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-24,22.3,25.0,19.4,0.3,0.0,Chicago,4.32,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-25,22.2,25.6,18.9,0.0,0.0,Chicago,7.52,7.69,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-26,22.5,27.2,16.1,0.0,0.0,Chicago,7.61,7.75,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-27,25.1,30.0,19.4,0.0,0.0,Chicago,7.62,7.73,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-28,25.3,28.3,21.1,9.7,0.0,Chicago,4.28,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-29,25.2,29.4,22.8,2.3,0.0,Chicago,5.32,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-30,27.6,33.3,21.7,0.0,0.0,Chicago,7.04,7.31,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-07-31,27.6,33.3,22.8,0.0,0.0,Chicago,5.69,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-01,26.4,31.7,21.1,29.2,0.0,Chicago,3.16,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-02,25.2,30.6,21.1,0.0,0.0,Chicago,5.04,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-03,27.1,32.8,22.2,0.0,0.0,Chicago,6.93,7.2,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-04,28.0,32.2,22.2,0.0,0.0,Chicago,6.79,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-05,26.9,33.3,23.9,3.3,0.0,Chicago,6.43,6.98,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-06,22.9,26.1,21.1,0.0,0.0,Chicago,2.77,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-07,23.0,25.6,20.6,0.0,0.0,Chicago,6.49,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-08,24.5,29.4,17.8,0.0,0.0,Chicago,6.84,-999.0,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-09,20.3,23.3,16.1,0.0,0.0,Chicago,6.05,7.26,-999.0,Chicago
KMDW,Chicago Midway International Airport,2024-08-10,19.9,24.4,13.9,0.0,0.0,Chicago,7.05,7.21,-999.0,Chicago
