YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2023,10,4,3.53,2.04,4.58,2.34,0.51,1.16,0.22,8.9,68.03
2023,10,5,1.34,1.37,4.63,0.91,0.2,0.46,0.09,3.85,27.27
2023,10,6,2.94,3.89,4.95,1.4,0.43,0.84,0.16,7.23,55.39
2023,10,7,5,8.66,5.04,0.79,0.74,0.97,0.2,10.88,89.5
2023,10,8,2.72,1.38,4.61,2.06,0.41,0.71,0.14,6.89,51.02
2023,10,9,4.14,5.91,4.83,1.44,0.62,0.86,0.17,9.34,74.96
2023,10,10,3.7,5.41,4.79,1.29,0.57,0.8,0.16,8.56,67.57
2023,10,11,4.1,5.71,4.52,1.32,0.63,0.8,0.16,9.13,74.13
2023,10,12,2.72,2.87,4.3,1.34,0.43,0.66,0.13,6.81,52.12
2023,10,13,0.58,0.33,3.97,0.44,0.09,0.22,0.04,1.88,12.27
2023,10,14,1.4,0.6,4,1.1,0.23,0.45,0.09,3.98,27.94
2023,10,15,2.7,2.81,4.3,1.35,0.44,0.63,0.12,6.38,48.97
2023,10,16,1.15,0.85,4.29,0.83,0.19,0.34,0.07,3.31,22.75
2023,10,17,4.14,6.68,4.28,1.22,0.69,0.77,0.16,8.88,74.29
2023,10,18,2.96,2.23,4.06,1.89,0.49,0.66,0.13,7.21,55.36
2023,10,19,1.27,0.73,3.64,0.97,0.22,0.33,0.06,3.51,24.92
2023,10,20,2.16,2.41,4.17,1.35,0.37,0.48,0.09,5.44,40.19
2023,10,21,3.11,4.35,4.11,0.97,0.54,0.7,0.14,7.21,56.95
2023,10,22,3.92,7.35,4.2,0.84,0.69,0.76,0.16,8.5,70.39
2023,10,23,3.19,3.79,3.8,1.63,0.56,0.7,0.14,7.3,58.89
2023,10,24,3.55,5.74,3.7,0.99,0.63,0.76,0.16,8.1,67.21
2023,10,25,0.93,0.59,3.22,0.7,0.17,0.29,0.05,2.77,18.85
2023,10,26,1.27,0.61,3.09,1.02,0.23,0.41,0.08,3.55,25.12
2023,10,27,1.39,1.26,3.43,0.97,0.26,0.41,0.08,3.77,26.98
2023,10,28,2.29,1.8,3.69,1.64,0.43,0.57,0.11,5.61,42.19
2023,10,29,0.63,0.44,3.38,0.48,0.12,0.2,0.04,1.89,12.73
2023,10,30,3.87,8.02,3.89,0.69,0.74,0.73,0.15,7.95,67.67
2023,10,31,1.79,1.93,3.74,1.12,0.34,0.36,0.07,4.22,31.55
2023,11,1,3.03,4.27,3.68,1.48,0.59,0.48,0.09,6.53,53.23
2023,11,2,3.46,6.14,3.59,1.02,0.69,0.54,0.11,7.29,61.85
2023,11,3,2,1.97,3.43,1.34,0.4,0.38,0.08,4.88,37.2
2023,11,4,3.04,5.42,3.29,0.91,0.62,0.47,0.09,6.48,54.84
2023,11,5,3.12,5.14,3.39,1,0.64,0.46,0.09,6.74,56.48
2023,11,6,1.98,1.57,3.09,1.36,0.41,0.43,0.09,4.86,37.05
2023,11,7,2.53,3.75,3.25,1.12,0.53,0.44,0.09,5.59,45.82
2023,11,8,1.04,0.84,2.86,0.73,0.22,0.24,0.05,2.73,19.77
2023,11,9,3.46,7.93,3.42,0.5,0.74,0.54,0.11,6.98,60.68
2023,11,10,3.08,6.6,3.35,0.65,0.67,0.5,0.1,6.38,54.6
2023,11,11,3.19,6.93,3.24,0.65,0.7,0.46,0.09,6.46,56.37
2023,11,12,3.2,7.33,3.17,0.5,0.71,0.41,0.08,6.47,56.96
2023,11,13,3.33,8.14,3.29,0.4,0.75,0.46,0.09,6.63,58.52
2023,11,14,3.16,7.59,3.21,0.48,0.72,-999,0.08,6.24,55.2
2023,11,15,3.07,7.12,3.02,0.49,0.7,0.39,0.08,6.2,54.88
2023,11,16,2.6,3.7,2.91,1.27,0.6,0.38,0.08,5.6,47.04
2023,11,17,1.95,3.46,2.93,0.82,0.45,0.34,0.07,4.3,34.8
2023,11,18,3.1,7.76,3.05,0.4,0.73,0.38,0.08,6.15,54.62
2023,11,19,2.99,7.23,2.96,0.41,0.71,0.39,0.08,6.07,53.74
2023,11,20,1.47,0.76,2.69,1.2,0.35,0.27,0.05,3.65,27.14
2023,11,21,0.66,0.47,2.69,0.51,0.16,0.12,0.02,1.86,12.77
2023,11,22,2,2.72,2.82,1.12,0.49,0.26,0.05,4.45,35.73
2023,11,23,2.61,5.77,2.78,0.58,0.65,0.32,0.06,5.3,46.4
2023,11,24,1.86,0.94,2.87,1.51,0.46,0.3,0.06,4.31,33.25
2023,11,25,1.85,2.23,2.66,1.18,0.47,0.28,0.05,4.15,33.02
2023,11,26,0.64,0.38,2.47,0.51,0.16,0.11,0.02,1.77,12.34
2023,11,27,1.33,1.56,2.82,0.95,0.34,0.19,0.04,3.16,23.53
2023,11,28,2.46,4.86,2.89,0.85,0.64,0.27,0.05,4.86,41.68
2023,11,29,2.65,6.19,2.71,0.6,0.7,0.3,0.06,5.16,45.98
2023,11,30,2.22,3.67,2.51,0.91,0.59,0.27,0.05,4.66,39.56
2023,12,1,0.51,0.43,2.4,0.37,0.13,0.09,0.02,1.46,9.98
2023,12,2,0.93,1.2,2.47,0.58,0.25,0.13,0.02,2.21,16.84
2023,12,3,0.8,0.59,2.26,0.62,0.22,0.12,0.02,2.06,14.89
2023,12,4,1.32,1.49,2.46,0.9,0.36,0.14,0.03,2.97,23.18
2023,12,5,0.89,0.74,2.23,0.68,0.24,0.1,0.02,2.12,16.05
2023,12,6,1.6,1.49,2.54,1.18,0.44,0.15,0.03,3.6,28.3
2023,12,7,2.44,6.16,2.42,0.48,0.67,0.29,0.06,4.89,44.1
2023,12,8,1.78,2.1,2.2,1.18,0.49,0.23,0.05,3.93,32.34
2023,12,9,2.21,4.59,2.42,0.73,0.62,0.26,0.05,4.55,39.48
2023,12,10,0.73,0.92,2.51,0.53,0.2,0.09,0.02,1.83,13.31
2023,12,11,2.23,4.71,2.52,0.77,0.62,0.18,0.03,4.4,38.2
2023,12,12,2.54,6.7,2.51,0.46,0.72,0.2,0.04,4.72,43.11
2023,12,13,2.32,6.37,2.47,0.44,0.66,-999,0.04,4.37,39.98
2023,12,14,2.48,6.7,2.43,0.41,0.7,0.2,0.04,4.67,43.03
2023,12,15,1.89,2.3,2.31,1.24,0.54,0.2,0.04,4.02,33.59
2023,12,16,0.49,0.36,2.23,0.39,0.14,0.08,0.02,1.41,9.59
2023,12,17,0.62,0.59,2.33,0.48,0.18,0.09,0.02,1.67,11.59
2023,12,18,1.37,2.02,2.55,0.75,0.39,0.14,0.03,2.93,23.38
2023,12,19,2.2,4.08,2.43,0.97,0.62,0.2,0.04,4.37,37.84
2023,12,20,2.24,5.08,2.29,0.59,0.64,0.19,0.04,4.36,39.3
2023,12,21,1.13,0.81,2.16,0.9,0.33,0.13,0.02,2.76,20.9
2023,12,22,0.66,0.36,1.95,0.56,0.19,0.09,0.02,1.83,12.96
2023,12,23,0.74,0.56,2.07,0.61,0.21,0.09,0.02,2,14.12
2023,12,24,1.3,1.38,2.21,0.85,0.37,0.14,0.03,3.05,23.73
2023,12,25,1.06,0.55,2.13,0.88,0.3,0.13,0.02,2.78,20.32
2023,12,26,1.1,1.73,2.49,0.72,0.31,0.12,0.02,2.55,19.77
2023,12,27,1.39,1.13,2.42,1.07,0.4,0.15,0.03,3.3,24.97
2023,12,28,0.85,0.55,2.23,0.69,0.24,0.1,0.02,2.19,15.87
2023,12,29,0.92,0.77,2.34,0.69,0.26,0.1,0.02,2.3,16.97
2023,12,30,1.27,1.94,2.4,0.85,0.36,0.12,0.02,2.95,22.58
2023,12,31,0.96,0.81,2.39,0.71,0.27,0.1,0.02,2.3,17.34
2024,1,1,1.51,1.82,2.57,1.08,0.42,0.14,0.03,3.42,26.7
2024,1,2,2.18,3.95,2.52,1.02,0.61,0.18,0.04,4.41,37.95
2024,1,3,0.67,0.9,2.56,0.47,0.19,0.06,0.02,1.61,12.05
2024,1,4,2.35,5.3,2.66,0.71,0.65,0.2,0.04,4.73,40.16
2024,1,5,2.05,2.59,2.49,1.18,0.56,0.2,0.04,4.29,35.85
2024,1,6,0.68,0.53,2.36,0.53,0.19,0.08,0.02,1.74,12.58
2024,1,7,0.88,0.51,2.46,0.72,0.24,0.1,0.02,2.24,16.14
2024,1,8,1.14,0.65,2.59,0.94,0.3,0.12,0.02,2.77,20.41
2024,1,9,0.46,0.36,2.4,0.35,0.12,0.05,0.01,1.26,8.84
2024,1,10,0.76,0.49,2.65,0.62,0.2,0.07,0.02,1.98,14.09
2024,1,11,1.97,2.93,2.71,1,0.52,0.2,0.04,4.34,34.62
2024,1,12,0.39,0.31,2.39,0.31,0.1,0.05,0.01,1.1,7.59
2024,1,13,1.66,1.21,2.82,1.22,0.43,0.2,0.04,3.95,29.6
2024,1,14,2.7,4.64,3,1.05,0.7,0.22,0.04,5.6,45.8
2024,1,15,2.45,2.24,2.97,1.6,0.62,0.24,0.05,5.21,42.23
2024,1,16,2.94,6.28,3.04,0.93,0.74,0.26,0.05,5.8,49.44
2024,1,17,2.41,3.76,2.95,1.08,0.6,0.21,0.04,5.05,41.55
2024,1,18,1.4,0.85,2.62,1.12,0.34,0.18,0.04,3.27,25.09
2024,1,19,1.41,0.99,3.04,1.11,0.34,0.16,0.03,3.34,24.84
2024,1,20,2.94,6.46,3.14,0.77,0.71,0.29,0.05,5.92,49.98
2024,1,21,2.33,3.26,3.08,1.39,0.56,0.24,0.05,5.05,40.53
2024,1,22,0.76,0.51,2.54,0.6,0.18,0.09,0.02,2,14.59
2024,1,23,0.71,0.61,2.71,0.54,0.17,0.1,0.02,1.9,13.82
2024,1,24,1.11,0.6,2.81,0.92,0.26,0.16,0.03,3,21.72
2024,1,25,1.46,0.95,2.74,1.15,0.34,0.2,0.04,3.66,27.52
2024,1,26,1.17,1.19,2.93,0.81,0.27,0.14,0.03,2.91,22
2024,1,27,1.29,0.74,2.97,1.03,0.29,0.16,0.03,3.37,24.72
2024,1,28,1.16,0.81,3.09,0.9,0.26,0.15,0.03,3.03,21.8
2024,1,29,2.32,2.56,3.28,1.5,0.52,0.27,0.05,5.34,41.3
2024,1,30,1.11,0.9,3.19,0.87,0.24,0.15,0.03,2.91,20.6
2024,1,31,1.41,1.18,3.29,1.13,0.3,0.18,0.03,3.66,26.09
2024,2,1,3.02,5.6,3.18,0.95,0.65,0.32,0.06,6.28,53.84
2024,2,2,2.81,4.89,3.41,1.09,0.59,0.31,0.06,5.94,49.09
2024,2,3,2.57,4.67,3.45,1.03,0.54,0.3,0.06,5.62,45.73
2024,2,4,3.37,6.91,3.5,0.67,0.7,0.39,0.08,6.86,59
2024,2,5,2.92,4.59,3.55,1.16,0.59,0.36,0.07,6.16,50.62
2024,2,6,1.95,2.15,3.4,1.19,0.39,0.27,0.05,4.56,35.29
2024,2,7,1.66,0.67,3.34,1.39,0.33,0.26,0.05,4.21,31.01
2024,2,8,2.29,3.1,3.4,1.12,0.45,0.34,0.07,5.21,41.51
2024,2,9,3.16,4.67,3.61,1.27,0.62,0.41,0.08,6.91,56.64
2024,2,10,2.77,3.15,3.8,1.5,0.53,0.38,0.08,6.18,49.04
2024,2,11,3.58,6.03,3.86,1.03,0.68,0.48,0.09,7.59,63.41
2024,2,12,3.93,7.9,3.95,0.58,0.74,0.49,0.09,8.05,68.7
2024,2,13,3.65,7.04,3.93,0.78,0.68,0.44,0.09,7.51,63.75
2024,2,14,3.99,7.93,3.98,0.59,0.73,0.5,0.1,8.18,70.08
2024,2,15,3.06,4.77,3.96,1.06,0.55,0.41,0.08,6.73,54.3
2024,2,16,1.09,0.53,3.98,0.89,0.2,0.19,0.04,3.12,21.18
2024,2,17,3.73,6.99,4.36,0.97,0.66,0.41,0.08,7.73,64.12
2024,2,18,4.12,7.89,4.28,0.76,0.72,0.43,0.08,8.5,71.59
2024,2,19,3.8,4.92,4.18,1.69,0.66,0.43,0.09,7.84,65.12
2024,2,20,4.24,7.9,4.19,0.72,0.73,0.48,0.09,8.57,73.38
2024,2,21,3.4,3.2,4.07,1.88,0.58,0.48,0.09,7.73,62.05
2024,2,22,2.5,1.71,3.87,1.79,0.41,0.38,0.08,5.95,45.73
2024,2,23,4.13,6.8,4.36,1,0.68,0.48,0.09,8.77,72.86
2024,2,24,4.21,6.68,4.53,1.17,0.69,0.47,0.09,8.54,71.37
2024,2,25,4.22,6.86,4.4,1.08,0.68,0.54,0.1,8.97,74.93
2024,2,26,4.3,6.91,4.32,1.01,0.69,0.56,0.11,9.1,76.55
2024,2,27,3.39,3.99,4.26,1.5,0.54,0.49,0.1,7.79,62.03
2024,2,28,4.36,7.27,4.93,0.98,0.68,0.56,0.11,9.21,74.72
2024,2,29,4.91,9.58,4.86,0.52,0.76,0.63,0.12,10.29,86.36
2024,3,1,2.14,1.53,4.43,1.55,0.33,0.4,0.08,5.28,39.7
2024,3,2,4.6,7.01,4.65,1.19,0.7,0.73,0.15,9.89,82.03
2024,3,3,4.8,8.1,4.8,0.78,0.72,0.79,0.16,10.54,86.97
2024,3,4,2.37,2.61,4.41,1.34,0.35,0.4,0.08,5.73,44.31
2024,3,5,1.56,0.7,4.59,1.23,0.23,0.4,0.08,4.54,31.27
2024,3,6,4.52,6.67,5.09,1.14,0.66,0.87,0.17,10.14,81.02
2024,3,7,2.49,1.51,4.82,1.86,0.36,0.54,0.11,6.48,47.33
2024,3,8,0.8,0.46,4.43,0.62,0.12,0.2,0.04,2.53,16.97
2024,3,9,4.31,5.37,5.32,1.62,0.61,0.73,0.15,9.76,76.51
2024,3,10,5.6,10.32,5.6,0.57,0.78,0.8,0.16,11.84,97.16
2024,3,11,5.42,9.24,5.38,0.72,0.75,0.95,0.19,11.83,97.13
2024,3,12,4.38,3.02,5.22,2.71,0.6,0.8,0.16,10.1,79.41
2024,3,13,3.96,4.12,5.03,1.73,0.53,0.7,0.14,9.32,73.23
2024,3,14,2.68,2.15,4.8,1.48,0.36,0.6,0.12,6.77,50.83
2024,3,15,4.42,6.04,5.48,1.27,0.59,0.81,0.16,9.93,78.7
2024,3,16,4.32,4.79,5.59,1.96,0.57,0.76,0.15,10.24,79.27
2024,3,17,3.81,3.72,5.88,2.05,0.49,0.72,0.15,8.91,67.85
2024,3,18,3.47,3.42,5.98,2.17,0.45,0.64,0.13,8.48,63.11
2024,3,19,5.27,6.01,5.81,2.27,0.67,0.9,0.18,11.78,94.37
2024,3,20,6.25,10.69,6.22,0.61,0.79,1.16,0.23,13.45,108.84
2024,3,21,4.35,4.55,5.87,1.84,0.55,0.91,0.18,10.21,78.51
2024,3,22,3.35,1.58,5.23,2.39,0.41,0.69,0.14,8.08,61.71
2024,3,23,4.64,5.74,6.16,1.73,0.57,0.84,0.16,10.73,83.44
2024,3,24,3.94,2.54,5.77,2.59,0.48,0.79,0.16,9.55,73
2024,3,25,2.11,0.73,5.45,1.68,0.26,0.52,0.11,6.02,42.66
2024,3,26,2.54,1.45,5.99,1.79,0.3,0.68,0.13,6.93,49.15
2024,3,27,5.14,6.15,6.48,1.56,0.61,0.98,0.2,11.75,91.07
2024,3,28,4.92,4.54,6.23,2.17,0.58,1.03,0.21,11.55,89.37
2024,3,29,5.4,5.42,5.95,2.12,0.63,1.02,0.2,12.26,97.98
2024,3,30,4.81,4.49,5.94,2.02,0.56,1.02,0.2,11.61,89.41
2024,3,31,4.81,3.83,5.93,2.52,0.55,0.91,0.18,11.31,88.11
2024,4,1,2.28,1.03,5.83,1.69,0.26,0.58,0.12,6.38,45.58
2024,4,2,1.75,1.18,5.9,1.15,0.2,0.46,0.09,4.98,35.38
2024,4,3,2.54,1.05,6.7,1.94,0.29,0.62,0.12,7.29,50.16
2024,4,4,2.59,1.68,6.71,1.6,0.29,0.59,0.12,7.01,49.84
2024,4,5,4.54,5.65,6.8,1.39,0.51,0.92,0.19,10.91,83.29
2024,4,6,7,11.22,6.97,0.62,0.77,1.41,0.28,15.8,126.22
2024,4,7,2.05,1.08,6.03,1.43,0.23,0.6,0.12,5.77,41.39
2024,4,8,6.88,10.35,6.85,0.74,0.75,1.39,0.28,15.9,126.36
2024,4,9,6.67,8.59,6.87,1.58,0.72,1.36,0.27,15.23,120.84
2024,4,10,4.63,1.92,6.48,3.39,0.5,1.04,0.2,11.11,85.52
2024,4,11,2.28,0.86,6.57,1.77,0.24,0.72,0.14,6.88,47.12
2024,4,12,5.32,5.14,6.93,2.15,0.56,1.18,0.23,12.79,98.05
2024,4,13,7.18,10.62,7.15,0.81,0.76,1.45,0.29,16.34,130.16
2024,4,14,6.61,8.66,6.85,1.38,0.7,1.51,0.3,15.63,123.62
2024,4,15,6.99,9.71,7.06,1.14,0.73,1.46,0.3,16.11,128.21
2024,4,16,4.54,2.96,6.41,2.8,0.47,1.08,0.21,11.17,86.05
2024,4,17,3.1,2.16,7.03,1.89,0.32,0.9,0.17,8.72,61.33
2024,4,18,3.51,1.52,6.71,2.62,0.36,0.98,0.2,9.55,69.27
2024,4,19,6.95,9.17,7.51,1.36,0.7,-999,0.34,16.09,126.27
2024,4,20,5.32,5.72,7.62,2.16,0.54,1.3,0.26,12.79,96.21
2024,4,21,7.67,10.82,7.65,0.99,0.77,1.62,0.33,17.15,136.21
2024,4,22,6.88,6.91,7.55,2.6,0.69,1.37,0.27,15.87,123.91
2024,4,23,2.67,2.03,6.95,1.59,0.27,0.63,0.12,7.23,52.7
2024,4,24,5,4.87,7.74,2.2,0.49,1.09,0.21,12.13,90.62
2024,4,25,7.7,10.39,7.73,1.02,0.76,1.51,0.3,17.5,138.5
2024,4,26,2.29,0.84,6.6,1.81,0.23,0.57,0.11,6.39,46.43
2024,4,27,4.57,3.2,6.79,2.61,0.45,1.34,0.27,11.51,87.53
2024,4,28,3.8,1.32,6.3,2.9,0.37,1.22,0.24,9.59,74.14
2024,4,29,3.48,1.26,7.1,2.69,0.34,1.18,0.23,9.79,70.27
2024,4,30,7.77,10.87,7.75,0.87,0.75,2.07,0.41,18.39,144.32
2024,5,1,7.7,9.69,7.87,1.35,0.73,1.89,0.38,18.17,141.34
2024,5,2,4.78,2.67,7.16,3.11,0.45,1.34,0.27,12.38,92.67
2024,5,3,4.63,2.75,7.59,2.91,0.44,1.37,0.27,12.13,88.69
2024,5,4,6.21,4.96,7.24,2.97,0.59,1.62,0.32,14.97,116.7
2024,5,5,6.31,6.69,7.92,1.82,0.59,1.7,0.34,15.47,117.02
2024,5,6,6.63,5.71,7.4,2.74,0.62,1.83,0.37,16.19,125.53
2024,5,7,4.34,3.07,7.06,2.35,0.41,1.32,0.27,11.18,84.21
2024,5,8,7.43,8.41,7.81,1.72,0.7,1.97,0.39,17.9,138.59
2024,5,9,2.57,1.15,7.33,1.73,0.24,0.97,0.2,7.63,53.2
2024,5,10,6.29,6.33,7.97,2.15,0.58,1.65,0.33,15.55,117.86
2024,5,11,7.63,9.68,8.23,1.57,0.7,1.94,0.39,18.2,140.63
2024,5,12,7.5,8.67,7.95,1.71,0.69,1.84,0.37,18.08,140.31
2024,5,13,4.45,3.31,7.52,2.34,0.41,1.22,0.24,11.45,86.41
2024,5,14,3.95,1.37,7.36,2.98,0.36,1.29,0.26,11.05,79.66
2024,5,15,6.88,7.23,7.77,1.93,0.62,1.92,0.38,16.96,130.64
2024,5,16,4.3,2.62,7.46,2.66,0.39,1.26,0.25,11.2,84.27
2024,5,17,7.53,8.3,7.99,1.68,0.68,1.97,0.4,18.09,139.98
2024,5,18,7.43,8.29,7.89,1.93,0.67,1.91,0.38,17.96,140.03
2024,5,19,7.49,7.8,7.86,1.92,0.67,2.15,0.43,18.54,143.3
2024,5,20,5.42,2.65,7.57,3.66,0.48,1.75,0.35,14,105.46
2024,5,21,6.92,5.73,7.68,3.22,0.62,2.19,0.44,17.19,133.39
2024,5,22,8.12,10.15,8.35,1.36,0.73,2.53,0.49,19.68,152.33
2024,5,23,8.15,10.24,8.38,1.35,0.73,2.19,0.44,19.36,150.91
2024,5,24,3.1,1.41,7.59,2.28,0.27,0.9,0.18,8.38,61.93
2024,5,25,8.73,11.89,8.76,0.84,0.77,2.29,0.46,20.49,158.89
2024,5,26,2.91,2.16,7.47,1.65,0.26,0.84,0.16,7.98,58.53
2024,5,27,4.22,2.72,8.31,2.48,0.38,1.45,0.29,11.8,83.61
2024,5,28,6.47,6.13,8.26,2.35,0.57,1.81,0.36,16.48,124.34
2024,5,29,7.41,8.35,8.31,1.72,0.65,1.84,0.37,18.2,139.8
2024,5,30,8.73,11.63,8.75,0.99,0.77,2.13,0.43,20.28,158.42
2024,5,31,7.55,5.79,8.53,3.7,0.66,2.04,0.41,17.86,138.09
2024,6,1,1.91,0.74,7.63,1.45,0.16,0.7,0.14,6.15,41.75
2024,6,2,6.3,5.41,8.22,2.31,0.55,1.93,0.38,15.94,119.9
2024,6,3,7.21,6.38,7.91,2.7,0.62,1.98,0.4,17.49,136.34
2024,6,4,5.04,1.94,7.6,3.66,0.44,1.52,0.3,13.1,99.3
2024,6,5,5.19,5.32,8.09,1.9,0.45,1.63,0.33,13.84,102.66
2024,6,6,7.72,9.07,8.72,1.63,0.67,2.34,0.46,19.22,145.1
2024,6,7,8.12,9.05,8.75,1.79,0.7,2.45,0.48,19.98,151.99
2024,6,8,3.12,1.34,7.83,2.15,0.27,1.14,0.23,9.24,63.82
2024,6,9,7.99,8.62,8.74,2.08,0.69,2.42,0.48,19.72,149.91
2024,6,10,7.87,9.43,8.76,1.3,0.68,2.2,0.44,19.29,146.8
2024,6,11,8.28,9.98,8.73,1.31,0.71,2.16,0.44,20.11,154.28
2024,6,12,7.86,8.2,8.41,1.91,0.68,-999,0.47,19.48,149.41
2024,6,13,5.71,5.26,8.16,1.95,0.49,1.94,0.38,15.42,113.4
2024,6,14,8.35,10.02,8.47,1.46,0.72,2.45,0.48,20.02,155.48
2024,6,15,6.69,4.16,8.31,3.82,0.58,2.03,0.41,16.98,128.2
2024,6,16,7.4,7.14,7.87,2.12,0.64,2.41,0.48,18.67,143.6
2024,6,17,6.79,5.77,7.79,2.83,0.59,2.14,0.42,16.94,130.99
2024,6,18,6.13,4.11,7.84,3,0.53,2.16,0.42,16.23,121.46
2024,6,19,6.62,5.52,7.76,2.6,0.57,2.1,0.41,16.43,126.89
2024,6,20,6.37,5,7.77,2.77,0.55,2.18,0.43,16.36,124.6
2024,6,21,7.74,8.08,7.96,2.14,0.66,2.52,0.49,18.97,148.23
2024,6,22,6.39,4.12,7.9,3.66,0.55,2.18,0.43,16.55,125.66
2024,6,23,6.23,6.03,8.41,2.47,0.54,2.2,0.43,16.42,121.79
2024,6,24,7.94,9.53,8.38,1.61,0.69,-999,0.47,19.57,151.63
2024,6,25,2.62,0.94,7.91,1.98,0.23,0.95,0.2,7.84,55.39
2024,6,26,4.67,4.1,8.11,2.24,0.41,1.55,0.31,12.59,92.73
2024,6,27,8.42,10.17,8.57,1.32,0.73,2.7,0.53,20.46,158.02
2024,6,28,2.1,0.76,7.68,1.6,0.18,0.91,0.18,6.73,45.74
2024,6,29,6.08,4.94,7.81,2.98,0.52,2.09,0.41,15.92,120.56
2024,6,30,7.28,8.12,8.76,2.22,0.63,2.2,0.44,18.16,136.98
2024,7,1,7.66,7.68,8.65,2.78,0.66,-999,0.46,18.51,142.38
2024,7,2,5.56,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,3,4.87,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,4,1.86,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,5,7.31,-999,7.9,-999,-999,-999,-999,-999,-999
2024,7,6,6.29,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,7,5.77,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,8,5.18,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,9,2.64,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,10,7.14,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,11,6.64,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,12,7.46,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,13,7.35,-999,7.75,-999,-999,-999,-999,-999,-999
2024,7,14,5.02,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,15,6.62,-999,7.58,-999,-999,-999,-999,-999,-999
2024,7,16,5.12,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,17,7.61,-999,7.8,-999,-999,-999,-999,-999,-999
2024,7,18,6.97,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,19,7.29,-999,7.87,-999,-999,-999,-999,-999,-999
2024,7,20,6.07,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,21,6.26,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,22,6.95,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,23,6.94,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,24,4.32,-999,-999,-999,-999,-999,-999,-999,-999
2024,7,25,7.52,-999,7.69,-999,-999,-999,-999,-999,-999
2024,7,26,7.61,-999,7.75,-999,-999,-999,-999,-999,-999
