date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-06-06,14.6,11.1,17.8,0,0,270,34.9,,1014.5,
2019-06-07,14.4,10,20.6,0,0,272,25.9,,1016,
2019-06-08,17.8,11.1,27.2,0,0,292,16.9,,1015.3,
2019-06-09,22.3,16.1,33.3,0,0,314,7.9,,1015.1,
2019-06-10,25.6,19.4,37.8,0,0,337,8.6,,1014.9,
2019-06-11,26.1,19.4,36.7,0,0,315,13.3,,1014.4,
2019-06-12,24.9,14.4,30,0,0,310,14.8,,1012.4,
2019-06-13,18.1,12.8,23.3,0,0,314,17.3,,1012.8,
2019-06-14,15.6,12.8,20,0,0,262,22.7,,1014,
2019-06-15,14,12.2,17.2,0,0,247,21.6,,1014.8,
2019-06-16,14.4,12.2,18.9,0,0,261,20.2,,1012.2,
2019-06-17,15.7,12.2,24.4,0,0,281,13,,1010.5,
2019-06-18,17.3,14.4,21.1,0,0,313,16.9,,1012.8,
2019-06-19,17,14.4,22.8,0,0,306,13,,1013.3,
2019-06-20,17.3,13.3,23.3,0,0,199,13,,1011.9,
2019-06-21,16.7,12.8,22.2,0,0,288,16.9,,1012.2,
2019-06-22,17.6,12.2,27.2,0,0,302,17.3,,1013.6,
2019-06-23,18.3,12.8,26.1,0,0,302,18.7,,1013.7,
2019-06-24,17.3,12.8,23.3,0,0,312,16.6,,1011.3,
2019-06-25,17.4,12.8,22.8,0,0,290,21.6,,1010.9,
2019-06-26,16.5,13.3,21.1,0,0,267,23.4,,1015.6,
2019-06-27,16.9,14.4,21.7,0,0,274,28.4,,1018.5,
2019-06-28,16.8,13.3,21.1,0,0,276,27,,1017.2,
2019-06-29,15.9,11.1,21.1,0,0,287,24.5,,1017.3,
2019-06-30,16.3,12.8,20.6,0,0,284,20.2,,1017.4,
2019-07-01,16.3,13.3,21.1,0,0,259,20.5,,1017.4,
2019-07-02,16.1,12.8,20.6,0,0,267,31.3,,1015.1,
2019-07-03,15.8,12.8,21.7,0,0,272,25.9,,1013.3,
2019-07-04,16.3,12.8,22.8,0,0,272,18.4,,1013.9,
2019-07-05,16.1,12.8,22.2,0,0,301,16.6,,1015.8,
2019-07-06,16.6,12.8,21.1,0,0,293,19.1,,1015.4,
2019-07-07,16.2,12.8,21.1,0,0,256,23.4,,1013.9,
2019-07-08,15.7,13.3,17.8,0,0,255,23.4,,1015.9,
2019-07-09,16.3,14.4,21.7,0,0,267,19.8,,1017.3,
2019-07-10,18.6,16.1,22.8,0,0,279,23.4,,1018.6,
2019-07-11,17.7,14.4,21.7,0,0,287,24.5,,1017.4,
2019-07-12,16.2,12.8,21.1,0,0,290,24.5,,1013.8,
2019-07-13,15.6,12.8,19.4,0,0,293,21.6,,1012.5,
2019-07-14,16,12.8,20,0,0,296,23,,1015.6,
2019-07-15,18.4,14.4,25,0,0,285,31.3,,1015.5,
2019-07-16,18.4,14.4,25,0,0,285,25.9,,1013.1,
2019-07-17,18.1,14.4,25.6,0,0,295,14.8,,1012.3,
2019-07-18,18.6,14.4,25.6,0,0,290,12.6,,1012.8,
2019-07-19,18.7,15.6,24.4,0,0,211,12.2,,1011.9,
2019-07-20,18.9,14.4,23.3,0,0,243,16.9,,1012.9,
2019-07-21,17.3,14.4,22.8,0,0,306,16.6,,1013,
2019-07-22,17.6,13.9,23.3,0,0,305,19.8,,1014.1,
2019-07-23,16.9,14.4,21.7,0,0,296,21.6,,1016.1,
2019-07-24,18.4,12.8,28.3,0,0,312,18.4,,1014.6,
2019-07-25,18.2,14.4,21.1,0,0,296,23,,1013.3,
2019-07-26,17.6,13.3,23.3,0,0,293,16.9,,1016.1,
2019-07-27,17.7,13.3,26.1,0,0,310,14.8,,1015.8,
2019-07-28,19.8,14.4,24.4,0,0,294,21.6,,1013.2,
2019-07-29,17.1,14.4,21.1,0,0,273,28.1,,1014,
2019-07-30,17.2,14.4,21.7,0,0,255,21.2,,1014.4,
2019-07-31,17.3,12.8,23.9,0,0,298,16.2,,1014,
2019-08-01,17.6,14.4,21.7,0,0,264,20.5,,1016.7,
2019-08-02,17.4,15,21.7,0,0,272,24.1,,1017.1,
2019-08-03,17.8,14.4,22.8,0,0,292,20.2,,1014.2,
2019-08-04,18.4,16.1,22.8,0,0,284,22.7,,1014.6,
2019-08-05,18.2,14.4,24.4,0,0,296,17.6,,1014.6,
2019-08-06,17.4,14.4,23.9,0,0,293,17.3,,1013.1,
2019-08-07,17.7,15,21.1,0,0,255,22.7,,1014,
2019-08-08,18.1,15,22.2,0,0,263,29.5,,1014.9,
2019-08-09,19.4,16.1,25,0,0,272,22,,1014.4,
2019-08-10,20.3,16.1,24.4,0,0,286,19.1,,1015.1,
2019-08-11,18.8,14.4,28.9,0,0,299,19.4,,1016.6,
2019-08-12,20.1,15,30,0,0,299,22.3,,1015,
2019-08-13,20.2,14.4,27.8,0,0,301,19.4,,1014.2,
2019-08-14,21.1,16.1,34.4,0,0,305,16.6,,1013.8,
2019-08-15,22.8,16.1,34.4,0,0,307,14.8,,1012.3,
2019-08-16,21.6,15,26.7,0,0,302,15.5,,1010.1,
2019-08-17,19.4,16.1,23.9,0,0,202,14.8,,1009.6,
2019-08-18,18.9,16.1,23.9,0,0,179,15.5,,1010.9,
2019-08-19,18,14.4,21.7,0,0,247,18,,1014.8,
2019-08-20,18.7,16.1,22.2,0,0,271,23.4,,1016,
2019-08-21,19.4,16.1,26.1,0,0,284,25.6,,1013.9,
2019-08-22,20.7,16.1,26.1,0,0,290,24.1,,1008.7,
2019-08-23,19.2,14.4,26.1,0,0,317,11.2,,1008.7,
2019-08-24,19.3,15.6,22.8,0,0,297,19.1,,1013,
2019-08-25,17.7,14.4,22.8,0,0,298,19.8,,1014.9,
2019-08-26,18.3,12.8,27.2,0,0,307,18.4,,1012.2,
2019-08-27,18,14.4,23.3,0,0,297,22,,1010.2,
2019-08-28,18.3,15,25,0,0,280,20.2,,1013.3,
2019-08-29,21.1,17.2,25.6,0,0,262,19.4,,1016.6,
2019-08-30,19.8,16.1,22.8,0,0,276,22,,1016,
2019-08-31,19.8,16.1,28.9,0,0,302,16.6,,1013.5,
2019-09-01,20.4,16.1,25,0,0,287,23,,1012.9,
2019-09-02,19.4,16.7,22.2,0,0,283,25.6,,1014.4,
2019-09-03,18.6,15,22.8,0,0,274,24.5,,1014.9,
2019-09-04,17.9,14.4,23.3,0,0,292,21.2,,1012.1,
2019-09-05,17.2,14.4,22.8,0,0,272,24.5,,1015.4,
2019-09-06,18.1,15.6,21.7,0,0,263,23,,1018.2,
2019-09-07,18.1,16.1,22.2,0,0,266,28.8,,1016.9,
2019-09-08,18.1,15,22.2,0,0,276,32.4,,1015.4,
2019-09-09,18,14.4,23.9,0,0,276,29.9,,1013.9,
2019-09-10,17.9,14.4,22.2,0,0,278,28.1,,1012.8,
2019-09-11,18.3,13.9,27.2,0,0,304,13.7,,1016.1,
2019-09-12,20.9,16.1,32.2,0,0,312,10.1,,1015.8,
2019-09-13,23.6,16.1,34.4,0,0,320,11.5,,1014.4,
2019-09-14,21.3,16.1,23.9,0,0,285,23.4,,1013.1,
2019-09-15,18.3,15,22.8,0,0,263,23,,1012,
2019-09-16,19.4,16.1,22.2,1,0,262,20.9,,1013.8,
2019-09-17,18.5,13.9,25,0,0,280,18,,1016.6,
2019-09-18,19.1,16.1,25,0,0,250,16.9,,1014.1,
2019-09-19,18.4,14.4,25,0,0,296,18,,1013.7,
2019-09-20,19.5,14.4,28.3,0,0,277,11.2,,1013.5,
2019-09-21,21.4,16.1,29.4,0,0,274,13.3,,1013.3,
2019-09-22,18.7,14.4,23.9,0,0,287,20.9,,1013,
2019-09-23,18.4,14.4,27.8,0,0,307,13.7,,1014.1,
2019-09-24,22.4,16.1,34.4,0,0,289,9.7,,1013.7,
2019-09-25,25.4,19.4,35.6,0,0,310,10.1,,1007.9,
2019-09-26,23.6,17.8,26.1,0,0,230,18.4,,1011.2,
2019-09-27,19.2,14.4,21.1,0,0,251,20.2,,1012.5,
2019-09-28,15.4,12.8,19.4,0,0,270,40.3,,1008.5,
2019-09-29,15,11.1,20,0,0,263,20.2,,1012.8,
2019-09-30,15.3,11.1,18.9,0.5,0,267,22.3,,1014.8,
2019-10-01,14.6,10,20.6,0,0,285,15.1,,1015,
2019-10-02,14.9,10,24.4,0,0,288,15.5,,1016.1,
2019-10-03,15.2,11.1,20,0,0,270,23,,1015.7,
2019-10-04,15.6,11.1,22.8,0,0,296,17.6,,1019.6,
2019-10-05,16.5,11.1,26.7,0,0,280,9,,1018.8,
2019-10-06,19.9,12.8,30.6,0,0,306,6.8,,1016,
2019-10-07,20.8,12.8,28.9,0,0,324,10.1,,1014,
2019-10-08,18.9,13.3,25,0,0,295,17.6,,1011.3,
2019-10-09,16.2,11.7,22.2,0,0,288,20.5,,1012.1,
2019-10-10,18.4,14.4,23.3,0,0,17,13.7,,1014.7,
2019-10-11,17.3,11.1,26.1,0,0,287,6.5,,1015.3,
2019-10-12,17.6,11.1,23.9,0,0,305,10.4,,1012.4,
2019-10-13,15.8,11.1,22.8,0,0,295,16.2,,1011.1,
2019-10-14,13.7,9.4,21.1,0,0,291,13.7,,1014.4,
2019-10-15,12.5,9.4,18.3,0,0,299,14.8,,1017.8,
2019-10-16,14.1,11.1,20,0,0,285,14.4,,1015,
2019-10-17,16.1,12.8,20,0,0,276,28.8,,1014.3,
2019-10-18,15.4,12.8,20,0,0,278,20.5,,1017.9,
2019-10-19,15.7,12.2,21.7,0,0,273,13.7,,1018.4,
2019-10-20,15.1,11.1,22.2,0,0,281,15.5,,1019.6,
2019-10-21,16.8,11.7,27.8,0,0,285,7.6,,1020.3,
2019-10-22,19.2,13.9,30.6,0,0,311,7.9,,1020.1,
2019-10-23,20.1,12.8,29.4,0,0,313,7.6,,1015,
2019-10-24,23.1,17.8,31.7,0,0,120,9.4,,1016,
2019-10-25,21.4,15,30.6,0,0,1,9.4,,1017.6,
2019-10-26,19.6,11.1,23.3,0,0,299,16.9,,1010.7,
2019-10-27,15.6,11.1,20.6,0,0,347,29.2,,1011.2,
2019-10-28,17.2,11.1,22.2,0,0,81,14.8,,1016.8,
2019-10-29,14.1,8.3,21.1,0,0,264,9,,1014.3,
2019-10-30,14.6,10.6,20.6,0,0,100,10.4,,1020,
2019-10-31,15.2,9.4,22.8,0,0,122,9,,1022.4,
2019-11-01,14.4,8.9,22.8,0,0,226,5,,1020.5,
2019-11-02,15.1,8.9,23.3,0,0,283,4,,1019,
2019-11-03,15.2,9.4,23.3,0,0,288,10.8,,1015.7,
2019-11-04,14.8,9.4,20.6,0,0,300,13.7,,1015.2,
2019-11-05,12.6,8.3,19.4,0,0,311,15.1,,1016.8,
2019-11-06,12.1,9.4,16.7,0,0,288,18,,1016.4,
2019-11-07,11.5,9.4,16.7,0,0,296,12.2,,1019.2,
2019-11-08,12.3,11.1,16.7,0,0,261,14.8,,1021.8,
2019-11-09,11.4,9.4,16.7,0,0,281,15.8,,1020.2,
2019-11-10,11.9,8.9,17.8,0,0,267,11.2,,1017.6,
2019-11-11,12.7,8.3,22.2,0,0,307,7.9,,1016.9,
2019-11-12,15.7,10,22.2,0,0,306,10.1,,1017.1,
2019-11-13,13,9.4,16.1,0,0,289,12.2,,1015.6,
2019-11-14,13.5,10,17.8,0,0,198,8.3,,1018.5,
2019-11-15,15.4,12.8,19.4,0,0,271,12.6,,1021.6,
2019-11-16,13,11.1,18.3,0,0,234,9,,1020.1,
2019-11-17,14.3,9.4,23.3,0,0,294,5,,1017.9,
2019-11-18,15.9,11.1,22.8,0,0,318,12.2,,1013.2,
2019-11-19,14.7,11.1,16.7,0,0,274,36.4,,1006.9,
2019-11-20,13.9,11.1,19.4,0,0,287,20.5,,1000.9,
2019-11-21,14.4,10,16.7,0,0,83,9.4,,1011.2,
2019-11-22,13.1,8.3,18.3,0,0,240,8.3,,1021,
2019-11-23,12.9,8.3,19.4,0,0,281,7.9,,1022.5,
2019-11-24,13.1,7.8,19.4,0,0,296,9.7,,1020.6,
2019-11-25,13.1,8.3,18.3,0,0,287,20.9,,1018.4,
2019-11-26,10.9,7.8,13.3,23.1,0,241,18.4,,1011.4,
2019-11-27,9.5,5.6,10.6,5.8,0,226,13,,1000.3,
2019-11-28,7.3,4.4,11.7,0,0,27,11.2,,1002.5,
2019-11-29,8.3,5,12.2,1.3,0,200,9,,1010,
2019-11-30,7.6,3.3,13.3,2.5,0,133,21.6,,1013.8,
2019-12-01,12.7,12.2,15,6.4,0,118,27.4,,1011.3,
2019-12-02,13.3,11.7,14.4,5.1,0,95,13,,1016.8,
2019-12-03,13.3,10,16.1,2.3,0,96,6.1,,1017.2,
2019-12-04,12.9,11.7,13.3,7.6,0,43,6.5,,1011.3,
2019-12-05,13.1,11.1,15.6,0,0,74,6.1,,1016.9,
2019-12-06,14.3,11.7,18.3,12.4,0,117,16.9,,1015.2,
2019-12-07,15.7,12.8,18.9,12.4,0,176,27,,1013.4,
2019-12-08,14.7,11.1,16.1,2.3,0,269,10.8,,1016.4,
2019-12-09,11.8,9.4,13.3,0,0,293,6.8,,1021.8,
2019-12-10,12.5,10,15,5.3,0,45,7.6,,1023.4,
2019-12-11,12.7,11.1,16.7,1.5,0,82,7.9,,1022.6,
2019-12-12,15.2,13.3,18.3,0,0,43,6.5,,1024.6,
2019-12-13,14,11.7,16.1,0,0,280,9,,1021.9,
2019-12-14,13.3,10,15,0.5,0,281,25.6,,1018.2,
2019-12-15,11.1,6.7,14.4,0,0,280,17.6,,1022.6,
2019-12-16,9.8,5,13.3,0,0,124,7.9,,1026.2,
2019-12-17,9.7,5.6,13.3,0.3,0,102,6.5,,1021.1,
2019-12-18,11.4,9.4,15,8.9,0,158,18.4,,1016.2,
2019-12-19,12.4,10.6,14.4,0,0,122,6.1,,1022.6,
2019-12-20,11.3,8.3,13.3,0,0,41,4,,1022.4,
2019-12-21,12.1,8.3,16.7,0,0,114,6.5,,1014.3,
2019-12-22,12.7,8.3,13.9,16.3,0,239,19.8,,1008.1,
2019-12-23,9.4,5,13.3,0,0,286,10.4,,1012.2,
2019-12-24,10,6.7,12.8,0,0,250,11.5,,1012.8,
2019-12-25,9.9,7.8,12.8,1,0,104,22.7,,1008.9,
2019-12-26,10.4,6.7,14.4,0,0,24,11.2,,1013.1,
2019-12-27,9.5,3.9,15,0,0,294,9.4,,1018,
2019-12-28,9.5,4.4,15,0,0,278,9.4,,1020.6,
2019-12-29,11.7,9.4,13.3,11.9,0,159,13.7,,1018.5,
2019-12-30,11,8.3,15,0,0,0,12.2,,1019.7,
2019-12-31,10.1,5,13.9,0,0,158,7.9,,1020.5,
2020-01-01,11.7,8.3,15,0,0,274,23,,1020.4,
2020-01-02,12,9.4,16.1,0,0,306,9.4,,1020.3,
2020-01-03,11.1,6.7,14.4,0,0,16,5.8,,1022.8,
2020-01-04,12.5,9.4,15,0,0,280,14.8,,1028.5,
2020-01-05,11.1,6.7,15,0,0,293,13,,1033.7,
2020-01-06,10.3,5.6,15,0,0,339,5.8,,1031.2,
2020-01-07,9.9,5,13.3,0.8,0,313,11.2,,1022.8,
2020-01-08,11.7,8.9,14.4,0,0,276,14.8,,1020,
2020-01-09,11.5,8.3,13.3,3.8,0,345,15.8,,1018.5,
2020-01-10,9.2,5,13.3,0,0,337,8.6,,1025.6,
2020-01-11,11.2,8.3,13.3,0.8,0,275,16.9,,1024.4,
2020-01-12,9.7,6.7,13.3,0.3,0,272,12.6,,1022.6,
2020-01-13,10.6,7.2,13.3,1.3,0,236,11.2,,1022.2,
2020-01-14,11.3,6.7,13.3,0.3,0,278,15.5,,1022.7,
2020-01-15,8.3,3.9,12.2,0,0,120,8.3,,1017.6,
2020-01-16,9.9,6.7,12.2,18.3,0,155,18,,1011.4,
2020-01-17,8.1,3.3,12.8,0,0,31,6.8,,1024.9,
2020-01-18,9.6,6.7,13.3,0,0,79,11.9,,1026.4,
2020-01-19,9.9,6.7,12.8,0,0,104,9.4,,1020.4,
2020-01-20,10.1,8.3,13.3,0,0,123,7.9,,1017,
2020-01-21,12.3,10,14.4,0.3,0,145,14.4,,1019.7,
2020-01-22,12.2,10,13.9,0,0,2,7.2,,1023.7,
2020-01-23,11.7,8.3,14.4,0,0,37,3.6,,1022.5,
2020-01-24,12.1,8.3,17.2,0,0,315,11.2,,1021.2,
2020-01-25,13.3,8.9,16.7,0,0,24,7.9,,1020.3,
2020-01-26,14.6,11.1,16.1,3.6,0,265,20.2,,1023.3,
2020-01-27,12.1,8.3,16.1,0,0,293,9,,1028.7,
2020-01-28,12.6,10,16.7,0.8,0,234,12.2,,1027,
2020-01-29,11.8,8.3,16.1,0,0,298,16.2,,1024.4,
2020-01-30,12.9,11.1,17.2,0,0,293,13.7,,1024.1,
2020-01-31,11.9,8.9,18.9,0,0,358,4,,1025.9,
2020-02-01,12.8,8.3,18.3,0,0,346,13.7,,1024.8,
2020-02-02,12.1,6.7,13.3,0,0,289,35.3,,1020.3,
2020-02-03,8.4,3.3,13.3,0,0,316,18.7,,1021.1,
2020-02-04,10.7,6.7,13.3,0,0,335,17.6,,1024.4,
2020-02-05,9.1,3.9,16.7,0,0,342,9,,1024,
2020-02-06,10.6,6.7,18.3,0,0,346,7.6,,1021.1,
2020-02-07,11.2,6.7,17.8,0,0,311,13.7,,1020.2,
2020-02-08,11.5,7.2,15.6,0,0,265,16.9,,1017.9,
2020-02-09,12.4,7.2,16.1,0,0,348,36,,1016.3,
2020-02-10,14.4,8.9,22.2,0,0,332,8.6,,1016.6,
2020-02-11,14.8,8.9,23.3,0,0,308,6.5,,1017.6,
2020-02-12,13.6,8.3,18.9,0,0,323,11.2,,1017,
2020-02-13,11.1,6.7,13.3,0,0,273,11.5,,1018.5,
2020-02-14,10.9,8.3,16.1,0,0,272,10.8,,1019.5,
2020-02-15,11.4,6.7,16.1,0,0,314,13.7,,1022.4,
2020-02-16,12.4,10,15.6,0,0,276,24.8,,1023.1,
2020-02-17,12,6.7,21.7,0,0,326,8.6,,1018.7,
2020-02-18,13.8,9.4,19.4,0,0,350,13,,1016.9,
2020-02-19,11.2,6.7,18.3,0,0,310,11.2,,1019,
2020-02-20,12.2,7.2,18.9,0,0,322,6.5,,1019.5,
2020-02-21,13.9,9.4,21.1,0,0,335,7.9,,1017.1,
2020-02-22,14.6,10.6,16.1,0,0,272,20.9,,1016.8,
2020-02-23,11.6,10,15,0,0,265,26.6,,1026.2,
2020-02-24,11.9,6.7,20.6,0,0,311,11.5,,1027.3,
2020-02-25,13.6,8.3,24.4,0,0,327,7.2,,1024.7,
2020-02-26,15.1,9.4,22.8,0,0,335,7.9,,1025.5,
2020-02-27,15.4,9.4,24.4,0,0,346,5,,1022.8,
2020-02-28,15.9,10,19.4,0,0,332,13.7,,1019.7,
2020-02-29,11.6,9.4,13.9,0,0,270,40.7,,1017.8,
2020-03-01,10.4,6.7,15.6,0,0,324,19.1,,1015.4,
2020-03-02,15,12.8,21.1,0,0,334,23,,1017.1,
2020-03-03,16.3,10,23.9,0,0,292,10.1,,1016.3,
2020-03-04,14.6,9.4,23.3,0,0,321,8.3,,1017.7,
2020-03-05,14,9.4,16.7,0,0,267,10.8,,1019.9,
2020-03-06,12.9,9.4,15,0,0,221,16.2,,1015.6,
2020-03-07,11,9.4,13.3,2,0,237,11.2,,1013.9,
2020-03-08,10.7,7.8,15,0,0,275,7.9,,1015.4,
2020-03-09,12.5,9.4,18.9,0,0,1,6.1,,1018.5,
2020-03-10,14.9,10,21.7,0,,38,8.6,,1016.3,
2020-03-11,16.2,10,21.1,0,,306,16.2,,1016.8,
2020-03-12,13,8.3,21.1,0,,301,14.8,,1011.5,
2020-03-13,13.1,8.3,17.2,0,,229,19.8,,1008.3,
2020-03-14,11.3,9.4,12.2,11.7,,215,14.8,,1014.4,
2020-03-15,10.9,8.3,13.3,5.1,,214,17.3,,1014.1,
2020-03-16,9.3,6.7,12.8,3.3,,81,13.7,,1013.1,
2020-03-17,9.3,6.7,13.3,0.3,,240,11.2,,1014.3,
2020-03-18,10.2,8.3,13.9,0.3,,206,12.6,,1012.3,
2020-03-19,11.4,8.3,16.1,0,,290,9.7,,1016.3,
2020-03-20,11.8,6.7,17.2,0,,299,9,,1021.6,
2020-03-21,12.8,8.3,16.7,0,,4,8.6,,1020.5,
2020-03-22,13.3,9.4,18.9,0,,304,8.3,,1018,
2020-03-23,12.5,10,15.6,0,,245,15.5,,1019.4,
2020-03-24,11.4,8.3,13.3,3.3,,206,14.8,,1020.4,
2020-03-25,10.5,6.7,13.9,1.5,,269,19.4,,1018.5,
2020-03-26,9.9,5,15,0,,304,18.4,,1018,
2020-03-27,11.4,8.3,15,0,,265,23.4,,1021,
2020-03-28,12.1,10,14.4,1,,169,9.7,,1022.1,
2020-03-29,12.1,10,15.6,5.1,,153,11.5,,1020.1,
2020-03-30,13,9.4,17.2,0,,274,11.2,,1025.3,
2020-03-31,13.3,10.6,18.3,0,,282,18.4,,1022.4,
2020-04-01,12.7,9.4,15.6,0,,280,25.9,,1016.2,
2020-04-02,11.8,6.7,17.2,0,,277,23,,1018.5,
2020-04-03,11.8,8.3,16.7,0,,281,26.3,,1017.7,
2020-04-04,11.4,9.4,15,7.4,,221,17.6,,1011.8,
2020-04-05,11.8,8.3,14.4,10.4,,219,15.5,,1005,
2020-04-06,9.6,6.7,10.6,16.8,,289,9.4,,1011.4,
2020-04-07,9.3,6.1,17.8,0,,249,15.1,,1018.1,
2020-04-08,12.8,10,16.7,0,,226,13,,1014.6,
2020-04-09,13.3,10,18.3,0,,233,11.2,,1016.1,
2020-04-10,14.5,11.7,17.2,0,,275,21.2,,1017.7,
2020-04-11,12.8,11.1,16.7,0,,247,15.5,,1017.3,
2020-04-12,12.7,11.1,16.7,0,,244,13.3,,1017,
2020-04-13,13.1,8.3,20,0,,290,13.7,,1020.1,
2020-04-14,14.7,8.3,25,0,,303,11.5,,1022.3,
2020-04-15,16.1,10,22.8,0,,298,13.7,,1017.8,
2020-04-16,13.3,11.1,16.7,0,,249,15.8,,1013.3,
2020-04-17,13.3,10,16.7,0,,216,16.2,,1014.2,
2020-04-18,14.3,12.2,18.3,0,,222,14.8,,1017.7,
2020-04-19,14.3,11.1,18.3,0,,254,13,,1018.3,
2020-04-20,14.1,12.2,16.7,0,,264,20.9,,1019.8,
2020-04-21,13.6,11.1,18.3,0,,274,25.6,,1023.4,
2020-04-22,14.3,10,21.1,0,,283,24.5,,1024.7,
2020-04-23,15.3,12.2,21.7,0,,280,29.9,,1022.6,
2020-04-24,15.9,11.1,22.8,0,,291,20.2,,1019.1,
2020-04-25,17.2,11.1,25.6,0,,287,19.8,,1017.2,
2020-04-26,15.1,11.1,20,0,,285,28.8,,1017.5,
2020-04-27,15.3,11.1,21.7,0,,274,32.4,,1019.6,
2020-04-28,16,11.1,21.1,0,,287,23.4,,1018.2,
2020-04-29,14,11.7,18.3,0,,269,28.4,,1017.2,
2020-04-30,14.1,11.1,19.4,0,,272,30.6,,1019.3,
2020-05-01,14.3,11.1,20.6,0,,273,25.6,,1018.8,
2020-05-02,15.4,11.7,20.6,0,,269,16.9,,1019.8,
2020-05-03,14.6,10,18.3,0,,271,24.1,,1021.4,
2020-05-04,13.6,8.3,22.8,0,,287,21.2,,1021.1,
2020-05-05,14.7,11.1,20,0,,278,28.1,,1020.6,
2020-05-06,15.5,12.8,22.8,0,,287,23.4,,1020.9,
2020-05-07,17,11.1,28.9,0,,306,16.9,,1014.4,
2020-05-08,16.4,10.6,27.8,0,,309,18.4,,1011.5,
2020-05-09,13.7,10,18.9,0,,295,21.6,,1012.9,
2020-05-10,14.3,10,21.7,0,,245,13,,1013.5,
2020-05-11,15.4,12.8,22.2,0,,180,24.5,,1013.6,
2020-05-12,15.4,12.2,18.3,0.5,,231,16.6,,1015.5,
2020-05-13,14.7,11.1,18.9,0,,205,14.4,,1017.5,
2020-05-14,15.7,12.8,19.4,0,,226,13.7,,1019.3,
2020-05-15,16.1,12.8,19.4,0,,273,25.9,,1019,
2020-05-16,16.1,12.8,22.8,0,,256,19.1,,1014.3,
2020-05-17,18.4,12.8,22.8,4.1,,189,19.4,,1010.1,
2020-05-18,15.9,12.8,19.4,1.3,,256,16.9,,1012.9,
2020-05-19,15.2,11.7,18.9,0,,257,26.3,,1017,
2020-05-20,14.8,12.8,19.4,0,,273,23.8,,1019.6,
2020-05-21,15,11.1,21.1,0,,303,22.7,,1016.7,
2020-05-22,14.7,11.1,19.4,0,,267,30.2,,1013.7,
2020-05-23,15.2,10,23.3,0,,299,17.3,,1014.3,
2020-05-24,15.4,10,26.7,0,,308,16.6,,1014.3,
2020-05-25,18.7,12.8,32.2,0,,311,15.8,,1011.8,
2020-05-26,20.2,13.3,31.7,0,,307,15.5,,1010.9,
2020-05-27,21.4,12.8,25.6,0,,295,23,,1011.5,
2020-05-28,15.1,11.1,19.4,0,,296,24.1,,1012.4,
2020-05-29,15.8,12.8,21.7,0,,259,18,,1011.8,
2020-05-30,18.2,14.4,21.7,0.5,,183,15.1,,1013,
2020-05-31,16.5,12.8,19.4,0,,276,15.5,,1014.9,
2020-06-01,16.5,12.8,22.2,0,,289,19.4,,1015.5,
2020-06-02,18.5,13.3,30.6,0,,308,16.2,,1014.8,
2020-06-03,21.1,14.4,31.7,0,,307,18.4,,1013.3,
2020-06-04,18.8,12.8,26.1,0,,297,18.7,,1008.2,
2020-06-05,15.6,12.8,17.8,0,,244,25.2,,1009.7,
2020-06-06,15,12.8,18.9,0,,266,31.3,,1015,
2020-06-07,14.9,11.1,18.9,0,,275,34.9,,1019.7,
2020-06-08,15.8,11.1,22.8,0,,286,22,,1021.8,
2020-06-09,17.1,11.1,27.8,0,,304,19.4,,1020.3,
2020-06-10,17.7,12.8,25.6,0,,293,22.3,,1016.8,
2020-06-11,17.4,12.8,26.1,0,,285,23,,1015.5,
2020-06-12,16.5,13.3,19.4,0,,266,29.2,,1017.8,
2020-06-13,15.9,12.8,20,0,,267,24.5,,1018.5,
2020-06-14,17.1,14.4,21.1,0,,299,18.4,,1016.4,
2020-06-15,16.3,12.8,21.1,0,,277,31,,1016.3,
2020-06-16,15.9,11.7,20,0,,279,33.5,,1015.9,
2020-06-17,17.7,12.2,27.8,0,,310,15.8,,1014.4,
2020-06-18,19.7,12.8,30,0,,319,16.9,,1011.9,
2020-06-19,18.2,12.8,22.8,0,,322,18.4,,1012.2,
2020-06-20,16.1,12.8,22.8,0,,324,14.8,,1015,
2020-06-21,16.4,12.8,20.6,0,,295,22.7,,1014.5,
2020-06-22,16.9,12.8,24.4,0,,319,14.8,,1013.5,
2020-06-23,17.7,14.4,23.3,0,,326,15.8,,1012.3,
2020-06-24,17.4,14.4,22.8,0,,326,18,,1009.4,
2020-06-25,16.7,12.8,21.7,0,,311,16.9,,1008.7,
2020-06-26,17.3,14.4,21.7,0,,319,18.7,,1011.2,
2020-06-27,17.2,13.3,23.3,0,,317,18.7,,1010.5,
2020-06-28,15.7,12.8,19.4,0,,256,24.1,,1007.6,
2020-06-29,17,12.8,25,0,,310,16.9,,1010.8,
2020-06-30,17.7,12.8,25,0,,310,18.4,,1012.5,
2020-07-01,16.2,12.8,25,0,,330,12.2,,1009.9,
2020-07-02,16.4,12.8,21.1,0,,205,11.5,,1011.7,
2020-07-03,16.1,12.8,20,0,,301,18,,1015.9,
2020-07-04,16.6,11.7,26.1,0,,312,21.6,,1016.4,
2020-07-05,17.6,12.8,22.2,0,,300,32,,1015.3,
2020-07-06,16,12.8,19.4,0,,277,40.3,,1014.6,
2020-07-07,15.6,11.1,21.7,0,,288,28.8,,1014,
2020-07-08,16,11.7,22.8,0,,308,20.2,,1011.9,
2020-07-09,16.3,11.7,23.3,0,,312,23,,1012.2,
